ID,Original platform,Original name,Result,Final platform,Final name,Changed fields,Notes,Sources
cd9b6268-2162-4a47-86e8-e808956eca74,Shopify,_shop_app_essential,Verified unchanged,Shopify,_shop_app_essential,,"Name, purpose, category, domain scope, retention and wildcard checked against the cited source.",https://www.shopify.com/legal/cookies
d6e1e2ad-3cfa-49b5-926a-8229d592c930,Shopify,_shopify_analytics,Verified unchanged,Shopify,_shopify_analytics,,"Name, purpose, category, domain scope, retention and wildcard checked against the cited source.",https://www.shopify.com/legal/cookies
a52db7ae-bb11-44d8-bd4d-942474b9d4f3,Shopify,_shopify_marketing,Verified unchanged,Shopify,_shopify_marketing,,"Name, purpose, category, domain scope, retention and wildcard checked against the cited source.",https://www.shopify.com/legal/cookies
2b24cbb4-f29c-4989-8d78-13b5de9efcf7,Shopify,_shopify_t,Corrected,Shopify,_shopify_t,Description; Retention period,Shopify lists this cookie's purpose without publishing an individual lifetime. Avoid inferring visit-timing data from the name.,https://www.shopify.com/legal/cookies
a8d837c4-7168-401a-a536-87693418b09c,Shopify,_shopify_test,Verified unchanged,Shopify,_shopify_test,,"Name, purpose, category, domain scope, retention and wildcard checked against the cited source.",https://www.shopify.com/legal/cookies
c7012548-31bb-42c4-8206-5b68327dec91,Shopify,_tinker_essential,Corrected,Shopify,_tinker_essential,Retention period,Shopify lists this cookie's purpose without publishing an individual lifetime.,https://www.shopify.com/legal/cookies
960c1584-2448-4a8a-9fdb-68fb6b7ac59a,Shopify,gdpr_accepted,Corrected,Shopify,gdpr_accepted,Retention period,Shopify lists this cookie's purpose without publishing an individual lifetime.,https://www.shopify.com/legal/cookies
797e7bdd-257a-4361-97a6-6dc397af7148,Shopify,privacy_signal,Verified unchanged,Shopify,privacy_signal,,"Name, purpose, category, domain scope, retention and wildcard checked against the cited source.",https://www.shopify.com/legal/cookies
b5bb935c-74e5-457f-b46b-0979049e5e97,Shopify,shopify_override_user_locale,Verified unchanged,Shopify,shopify_override_user_locale,,"Name, purpose, category, domain scope, retention and wildcard checked against the cited source.",https://www.shopify.com/legal/cookies
b7564221-bfaa-4801-b6c1-5a52f96637a0,Skilljar,auth_content_wp,Corrected,Skilljar,auth_content_wp,Domain; Description,Restore the documented domains and SCORM content purpose.,https://www.linkedin.com/legal/l/cookie-table
5a7871c5-c190-4566-ac66-19eb1831a5e8,Stripe,ab_disable_remember_me,Corrected,Stripe,ab_disable_remember_me,Category; Description,Zendesk identifies a Stripe preference cookie but does not document the inferred disable mechanism.,https://support.zendesk.com/hc/en-us/articles/4408824378650-Zendesk-In-Product-Cookie-Policy
4da0899f-bcca-45a7-bac0-e2e226ba2903,Stripe,cid,Verified unchanged,Stripe,cid,,"Name, purpose, category, domain scope, retention and wildcard checked against the cited source.",https://support.zendesk.com/hc/en-us/articles/4408824378650-Zendesk-In-Product-Cookie-Policy
52478e57-f389-4d49-a0bd-6bc1cfd6dd24,Stripe,lsid,Corrected,Stripe,lsid,Description,Zendesk identifies Stripe functionality but does not document a checkout-state payload.,https://support.zendesk.com/hc/en-us/articles/4408824378650-Zendesk-In-Product-Cookie-Policy
9a5c3e08-5f4c-4baa-bf84-47b849f396f6,Wordfence,wf_loginalerted-,Corrected,Wordfence,wf_loginalerted_,Cookie / Data Key name; Description; Retention period,"The plugin uses an underscore before the hash, and sets a one-year expiration.",https://www.wordfence.com/cookies-notice/ ; https://plugins.svn.wordpress.org/wordfence/trunk/lib/wordfenceClass.php
702cd273-99f1-4f90-84d1-1baca6d58d0e,Wordfence,wfCBLBypass,Corrected,Wordfence,wfCBLBypass,Retention period,Use the published persistent lifetime.,https://www.wordfence.com/cookies-notice/ ; https://plugins.svn.wordpress.org/wordfence/trunk/lib/wordfenceClass.php
58e8a36d-0253-435f-8e02-c6577645c9a5,Wordfence,wfwaf-authcookie-,Corrected,Wordfence,wfwaf-authcookie-,Retention period,"Wordfence publishes a persistent 12-hour lifetime, renewed for users still signed in.",https://www.wordfence.com/cookies-notice/ ; https://plugins.svn.wordpress.org/wordfence/trunk/lib/wordfenceClass.php
60de7134-8be0-4768-aeb8-ee6665b73303,Zendesk,__storejs__,Corrected,Zendesk,__storejs__,Description; Retention period,A local-storage capability test is not documented as a persistent cookie.,https://support.zendesk.com/hc/en-us/articles/4408824378650-Zendesk-In-Product-Cookie-Policy
6fe2499e-a6a3-460a-9617-236be25b4fdf,Zendesk,__zlcstore,Corrected,Zendesk,__zlcstore,Description,Identify the documented local storage mechanism.,https://support.zendesk.com/hc/en-us/articles/4408824378650-Zendesk-In-Product-Cookie-Policy
bc01fab4-6fc3-410f-9649-b17fab781e1f,Zendesk,_zendesk_login_session,Verified unchanged,Zendesk,_zendesk_login_session,,"Name, purpose, category, domain scope, retention and wildcard checked against the cited source.",https://support.zendesk.com/hc/en-us/articles/4408824378650-Zendesk-In-Product-Cookie-Policy
67b75b8f-f7cc-4152-8cae-778c2bbc6d8c,Zendesk,_zendesk_oidc_state,Verified unchanged,Zendesk,_zendesk_oidc_state,,"Name, purpose, category, domain scope, retention and wildcard checked against the cited source.",https://support.zendesk.com/hc/en-us/articles/4408824378650-Zendesk-In-Product-Cookie-Policy
ca5e4726-660b-49f2-9067-196498de9419,Zendesk,articleVotes,Corrected,Zendesk,articleVotes,Description; Retention period,Zendesk documents both session cookies and persistent local storage.,https://support.zendesk.com/hc/en-us/articles/4408824378650-Zendesk-In-Product-Cookie-Policy
da1c18f8-221e-4ca0-8988-fe81246c9ed9,Zendesk,GUIDE_REQUESTS_APP_COLUMN_CONFIG,Corrected,Zendesk,GUIDE_REQUESTS_APP_COLUMN_CONFIG,Description; Retention period,Identify the documented local storage mechanism. Zendesk makes retention dependent on the browser policy.,https://support.zendesk.com/hc/en-us/articles/4408824378650-Zendesk-In-Product-Cookie-Policy
ec06d6ec-7b1d-4f28-8673-eadc89c4cbf3,Zendesk,hc:,Corrected,Zendesk,hc:,Category; Description,Identify the documented local storage mechanism. Document the analytics/support distinction from Zendesk's policy.,https://support.zendesk.com/hc/en-us/articles/4408824378650-Zendesk-In-Product-Cookie-Policy
52569628-f76f-4b8b-b77b-aa13172b2951,Zendesk,isSoundToggleOn,Corrected,Zendesk,isSoundToggleOn,Description,Identify the documented local storage mechanism.,https://support.zendesk.com/hc/en-us/articles/4408824378650-Zendesk-In-Product-Cookie-Policy
40915a05-d261-4916-be6d-c18853d9ee0e,Zendesk,lastReadMessageId_,Corrected,Zendesk,lastReadMessageId_,Description,Identify the documented local storage mechanism.,https://support.zendesk.com/hc/en-us/articles/4408824378650-Zendesk-In-Product-Cookie-Policy
0fb03936-c6db-4cbc-827d-3812ccc4ae21,Zendesk,ob-,Verified unchanged,Zendesk,ob-,,"Name, purpose, category, domain scope, retention and wildcard checked against the cited source.",https://support.zendesk.com/hc/en-us/articles/4408824378650-Zendesk-In-Product-Cookie-Policy
5c353abb-e5b3-49ac-8c88-cdc3685865a5,Zendesk,platformConversationId_,Corrected,Zendesk,platformConversationId_,Description,Identify the documented local storage mechanism.,https://support.zendesk.com/hc/en-us/articles/4408824378650-Zendesk-In-Product-Cookie-Policy
5229daa5-ca56-433a-a8cd-c0da45a1476e,Zendesk,request_method,Corrected,Zendesk,request_method,Description,Identify the documented local storage mechanism.,https://support.zendesk.com/hc/en-us/articles/4408824378650-Zendesk-In-Product-Cookie-Policy
f4123673-f502-4f40-8bec-62a64187c4c8,Zendesk,support:,Corrected,Zendesk,support:,Description,Identify the documented local storage mechanism.,https://support.zendesk.com/hc/en-us/articles/4408824378650-Zendesk-In-Product-Cookie-Policy
61b7074c-2065-4576-9a67-fa0b1f8e33d2,Zendesk,ZD-bannerDismissed,Corrected,Zendesk,ZD-bannerDismissed,Description; Retention period,Identify the documented local storage mechanism. Zendesk makes retention dependent on the browser policy. The documented banner specifically concerns Internet Explorer 11 support.,https://support.zendesk.com/hc/en-us/articles/4408824378650-Zendesk-In-Product-Cookie-Policy
5fd408cb-d688-47b8-b7f0-4f60bc927289,Zendesk,ZD-campaigns,Corrected,Zendesk,ZD-campaigns,Description; Retention period,Identify the documented local storage mechanism. Zendesk makes retention dependent on the browser policy.,https://support.zendesk.com/hc/en-us/articles/4408824378650-Zendesk-In-Product-Cookie-Policy
41023b5e-262c-4329-a929-3de4e1ecbb94,Zendesk,ZD-sendApiBlips,Corrected,Zendesk,ZD-sendApiBlips,Retention period,Zendesk makes retention dependent on the browser policy.,https://support.zendesk.com/hc/en-us/articles/4408824378650-Zendesk-In-Product-Cookie-Policy
c3112064-d320-43a2-a84d-554c954108c5,Zendesk,ZD-soundNotificationDisabledKey,Corrected,Zendesk,ZD-soundNotificationDisabledKey,Description; Retention period,Identify the documented local storage mechanism. Zendesk makes retention dependent on the browser policy.,https://support.zendesk.com/hc/en-us/articles/4408824378650-Zendesk-In-Product-Cookie-Policy
95ff3768-5a65-4fa9-b2d6-cf980499e075,Clerk,__session,Corrected,Clerk,__session,Description; Retention period; Wildcard match,Distinguish the one-year browser cookie expiry from the short-lived JWT; include suffixed instances.,https://clerk.com/docs/guides/development/sdk-development/terminology ; https://clerk.com/docs/guides/how-clerk-works/overview ; https://github.com/clerk/javascript/blob/4ff463adf9f287918d902daefa7828790a066d04/packages/clerk-js/src/core/auth/cookies/session.ts
9a81f963-37d4-40d8-85db-a7bedb69e524,Clerk,__client_uat,Corrected,Clerk,__client_uat,Description; Retention period; Wildcard match,UAT means Updated At; the application session cookie is not HttpOnly. Source sets a one-year client-side expiration.,https://clerk.com/docs/guides/development/sdk-development/terminology ; https://clerk.com/docs/guides/how-clerk-works/overview ; https://github.com/clerk/javascript/blob/4ff463adf9f287918d902daefa7828790a066d04/packages/clerk-js/src/core/auth/cookies/clientUat.ts
b2e6d45e-a559-4cab-9f68-fcb792ef4632,Clerk,__client,Corrected,Clerk,__client,Description; Retention period,Clerk identifies a long-lived HttpOnly client token but does not publish a universal cookie expiry.,https://clerk.com/docs/guides/development/sdk-development/terminology ; https://clerk.com/docs/guides/how-clerk-works/overview
e655670c-73b2-415a-a840-fdd95545ef06,Clerk,__clerk_db_jwt,Corrected,Clerk,__clerk_db_jwt,Description; Retention period; Wildcard match,ClerkJS sets this development cookie for one year and also writes instance-suffixed variants.,https://clerk.com/docs/guides/development/sdk-development/terminology ; https://clerk.com/docs/guides/how-clerk-works/overview ; https://github.com/clerk/javascript/blob/4ff463adf9f287918d902daefa7828790a066d04/packages/clerk-js/src/core/auth/cookies/devBrowser.ts
2121dc37-dd50-4488-9b47-d3e75e936d57,NextAuth.js,__Secure-next-auth.session-token,Corrected,NextAuth.js,__Secure-next-auth.session-token,Description; Retention period; Wildcard match,Default authentication sessions last 30 days and can use database tokens or JWTs; cookies can be chunked.,https://next-auth.js.org/configuration/options ; https://github.com/nextauthjs/next-auth/blob/d857eec560fb99c8b18d3b22a2693b849a62d1c3/packages/next-auth/src/core/lib/cookie.ts ; https://github.com/nextauthjs/next-auth/blob/d857eec560fb99c8b18d3b22a2693b849a62d1c3/packages/next-auth/src/core/lib/oauth/checks.ts
150279ca-79dd-43fd-82a6-e3a57e3645c1,NextAuth.js,__Secure-next-auth.pkce.code_verifier,Verified unchanged,NextAuth.js,__Secure-next-auth.pkce.code_verifier,,"Name, purpose, category, domain scope, retention and wildcard checked against the cited source.",https://next-auth.js.org/configuration/options ; https://github.com/nextauthjs/next-auth/blob/d857eec560fb99c8b18d3b22a2693b849a62d1c3/packages/next-auth/src/core/lib/cookie.ts ; https://github.com/nextauthjs/next-auth/blob/d857eec560fb99c8b18d3b22a2693b849a62d1c3/packages/next-auth/src/core/lib/oauth/checks.ts
16ee6a21-50eb-4008-83a0-9da1c27e7f18,NextAuth.js,__Secure-next-auth.state,Verified unchanged,NextAuth.js,__Secure-next-auth.state,,"Name, purpose, category, domain scope, retention and wildcard checked against the cited source.",https://next-auth.js.org/configuration/options ; https://github.com/nextauthjs/next-auth/blob/d857eec560fb99c8b18d3b22a2693b849a62d1c3/packages/next-auth/src/core/lib/cookie.ts ; https://github.com/nextauthjs/next-auth/blob/d857eec560fb99c8b18d3b22a2693b849a62d1c3/packages/next-auth/src/core/lib/oauth/checks.ts
c4e383f1-de61-45fe-85b3-269bd0207d5b,NextAuth.js,__Secure-next-auth.nonce,Corrected,NextAuth.js,__Secure-next-auth.nonce,Retention period,The nonce creation code sets a 15-minute expiry.,https://next-auth.js.org/configuration/options ; https://github.com/nextauthjs/next-auth/blob/d857eec560fb99c8b18d3b22a2693b849a62d1c3/packages/next-auth/src/core/lib/cookie.ts ; https://github.com/nextauthjs/next-auth/blob/d857eec560fb99c8b18d3b22a2693b849a62d1c3/packages/next-auth/src/core/lib/oauth/checks.ts
ffe798ff-74cd-4a7b-b607-a85ec7f97dd2,Auth.js,authjs.session-token,Corrected,Auth.js,authjs.session-token,Description; Retention period; Wildcard match,Use the default 30-day session lifetime and include cookie chunks.,https://github.com/nextauthjs/next-auth/blob/a1a16a5a7780488c7449feece410033f445d0b31/packages/core/src/lib/utils/cookie.ts ; https://github.com/nextauthjs/next-auth/blob/a1a16a5a7780488c7449feece410033f445d0b31/packages/core/src/lib/init.ts ; https://github.com/nextauthjs/next-auth/blob/a1a16a5a7780488c7449feece410033f445d0b31/packages/core/src/lib/actions/callback/oauth/checks.ts
4851e36e-5fa0-489d-8fa2-efaf09366293,Auth.js,__Secure-authjs.session-token,Corrected,Auth.js,__Secure-authjs.session-token,Description; Retention period; Wildcard match,Use the default 30-day session lifetime and include cookie chunks.,https://github.com/nextauthjs/next-auth/blob/a1a16a5a7780488c7449feece410033f445d0b31/packages/core/src/lib/utils/cookie.ts ; https://github.com/nextauthjs/next-auth/blob/a1a16a5a7780488c7449feece410033f445d0b31/packages/core/src/lib/init.ts ; https://github.com/nextauthjs/next-auth/blob/a1a16a5a7780488c7449feece410033f445d0b31/packages/core/src/lib/actions/callback/oauth/checks.ts
4bae2e09-8e28-4bc4-955f-b6a7b6dbbb03,Auth.js,authjs.csrf-token,Verified unchanged,Auth.js,authjs.csrf-token,,"Name, purpose, category, domain scope, retention and wildcard checked against the cited source.",https://github.com/nextauthjs/next-auth/blob/a1a16a5a7780488c7449feece410033f445d0b31/packages/core/src/lib/utils/cookie.ts ; https://github.com/nextauthjs/next-auth/blob/a1a16a5a7780488c7449feece410033f445d0b31/packages/core/src/lib/init.ts ; https://github.com/nextauthjs/next-auth/blob/a1a16a5a7780488c7449feece410033f445d0b31/packages/core/src/lib/actions/callback/oauth/checks.ts
219164bb-0680-4ccc-b21b-d6177da4763c,Auth.js,__Host-authjs.csrf-token,Verified unchanged,Auth.js,__Host-authjs.csrf-token,,"Name, purpose, category, domain scope, retention and wildcard checked against the cited source.",https://github.com/nextauthjs/next-auth/blob/a1a16a5a7780488c7449feece410033f445d0b31/packages/core/src/lib/utils/cookie.ts ; https://github.com/nextauthjs/next-auth/blob/a1a16a5a7780488c7449feece410033f445d0b31/packages/core/src/lib/init.ts ; https://github.com/nextauthjs/next-auth/blob/a1a16a5a7780488c7449feece410033f445d0b31/packages/core/src/lib/actions/callback/oauth/checks.ts
36c29855-5e48-423b-91d9-d4f4224b8e96,Auth.js,authjs.callback-url,Verified unchanged,Auth.js,authjs.callback-url,,"Name, purpose, category, domain scope, retention and wildcard checked against the cited source.",https://github.com/nextauthjs/next-auth/blob/a1a16a5a7780488c7449feece410033f445d0b31/packages/core/src/lib/utils/cookie.ts ; https://github.com/nextauthjs/next-auth/blob/a1a16a5a7780488c7449feece410033f445d0b31/packages/core/src/lib/init.ts ; https://github.com/nextauthjs/next-auth/blob/a1a16a5a7780488c7449feece410033f445d0b31/packages/core/src/lib/actions/callback/oauth/checks.ts
6e088e73-56c1-4e7a-bd9a-657bfb56ce3c,Auth.js,authjs.pkce.code_verifier,Verified unchanged,Auth.js,authjs.pkce.code_verifier,,"Name, purpose, category, domain scope, retention and wildcard checked against the cited source.",https://github.com/nextauthjs/next-auth/blob/a1a16a5a7780488c7449feece410033f445d0b31/packages/core/src/lib/utils/cookie.ts ; https://github.com/nextauthjs/next-auth/blob/a1a16a5a7780488c7449feece410033f445d0b31/packages/core/src/lib/init.ts ; https://github.com/nextauthjs/next-auth/blob/a1a16a5a7780488c7449feece410033f445d0b31/packages/core/src/lib/actions/callback/oauth/checks.ts
218218d8-e9f0-4764-8ca1-89590b882c60,Auth.js,authjs.state,Verified unchanged,Auth.js,authjs.state,,"Name, purpose, category, domain scope, retention and wildcard checked against the cited source.",https://github.com/nextauthjs/next-auth/blob/a1a16a5a7780488c7449feece410033f445d0b31/packages/core/src/lib/utils/cookie.ts ; https://github.com/nextauthjs/next-auth/blob/a1a16a5a7780488c7449feece410033f445d0b31/packages/core/src/lib/init.ts ; https://github.com/nextauthjs/next-auth/blob/a1a16a5a7780488c7449feece410033f445d0b31/packages/core/src/lib/actions/callback/oauth/checks.ts
e3a712ad-e840-43d8-99f6-579763323495,Auth.js,authjs.nonce,Corrected,Auth.js,authjs.nonce,Retention period,Auth.js sealCookie assigns the nonce a 15-minute expiry.,https://github.com/nextauthjs/next-auth/blob/a1a16a5a7780488c7449feece410033f445d0b31/packages/core/src/lib/utils/cookie.ts ; https://github.com/nextauthjs/next-auth/blob/a1a16a5a7780488c7449feece410033f445d0b31/packages/core/src/lib/init.ts ; https://github.com/nextauthjs/next-auth/blob/a1a16a5a7780488c7449feece410033f445d0b31/packages/core/src/lib/actions/callback/oauth/checks.ts
